2015-12-31,430.566986
2016-01-01,434.334015
2016-01-02,433.437988
2016-01-03,430.010986
2016-01-04,433.091003
2016-01-05,431.959991
2016-01-06,429.105011
2016-01-07,458.048004
2016-01-08,453.230011
2016-01-09,447.610992
2016-01-10,447.990997
2016-01-11,448.428009
2016-01-12,435.690002
2016-01-13,432.371002
2016-01-14,430.306
2016-01-15,364.330994
2016-01-16,387.536011
2016-01-17,382.299011
2016-01-18,387.167999
2016-01-19,380.148987
2016-01-20,420.230011
2016-01-21,410.261993
2016-01-22,382.492004
2016-01-23,387.490997
2016-01-24,402.971008
2016-01-25,391.726013
2016-01-26,392.153015
2016-01-27,394.971985
2016-01-28,380.289001
2016-01-29,379.473999
2016-01-30,378.255005
2016-01-31,368.766998
2016-02-01,373.056
2016-02-02,374.447998
2016-02-03,369.949005
2016-02-04,389.593994
2016-02-05,386.549011
2016-02-06,376.522003
2016-02-07,376.619995
2016-02-08,373.446991
2016-02-09,376.028992
2016-02-10,381.648987
2016-02-11,379.653992
2016-02-12,384.263
2016-02-13,391.859985
2016-02-14,407.230011
2016-02-15,400.184998
2016-02-16,407.488007
2016-02-17,416.321991
2016-02-18,422.372986
2016-02-19,420.785004
2016-02-20,437.164001
2016-02-21,438.798004
2016-02-22,437.747986
2016-02-23,420.735992
2016-02-24,424.954987
2016-02-25,424.544006
2016-02-26,432.152008
2016-02-27,432.519012
2016-02-28,433.503998
2016-02-29,437.696991
2016-03-01,435.122986
2016-03-02,423.989014
2016-03-03,421.651001
2016-03-04,410.938995
2016-03-05,400.570007
2016-03-06,407.707001
2016-03-07,414.321014
2016-03-08,413.971985
2016-03-09,414.859985
2016-03-10,417.131012
2016-03-11,421.690002
2016-03-12,411.623993
2016-03-13,414.065002
2016-03-14,416.437988
2016-03-15,416.829987
2016-03-16,417.010986
2016-03-17,420.621002
2016-03-18,409.548004
2016-03-19,410.444
2016-03-20,413.755005
2016-03-21,413.307007
2016-03-22,418.088989
2016-03-23,418.040985
2016-03-24,416.394012
2016-03-25,417.177002
2016-03-26,417.945007
2016-03-27,426.765015
2016-03-28,424.230988
2016-03-29,416.515991
2016-03-30,414.81601
2016-03-31,416.729004
2016-04-01,417.959991
2016-04-02,420.872986
2016-04-03,420.903992
2016-04-04,421.444
2016-04-05,424.029999
2016-04-06,423.412994
2016-04-07,422.744995
2016-04-08,420.348999
2016-04-09,419.411011
2016-04-10,421.563995
2016-04-11,422.483002
2016-04-12,425.190002
2016-04-13,423.734009
2016-04-14,424.282013
2016-04-15,429.713013
2016-04-16,430.571991
2016-04-17,427.398987
2016-04-18,428.591003
2016-04-19,435.509003
2016-04-20,441.389008
2016-04-21,449.424988
2016-04-22,445.737
2016-04-23,450.282013
2016-04-24,458.554993
2016-04-25,461.425995
2016-04-26,466.088989
2016-04-27,444.687012
2016-04-28,449.010986
2016-04-29,455.096985
2016-04-30,448.317993
2016-05-01,451.875
2016-05-02,444.669006
2016-05-03,450.303986
2016-05-04,446.721985
2016-05-05,447.976013
2016-05-06,459.602997
2016-05-07,458.536011
2016-05-08,458.548004
2016-05-09,460.483002
2016-05-10,450.894989
2016-05-11,452.727997
2016-05-12,454.765991
2016-05-13,455.670013
2016-05-14,455.67099
2016-05-15,457.567993
2016-05-16,454.162994
2016-05-17,453.78299
2016-05-18,454.618988
2016-05-19,438.714996
2016-05-20,442.675995
